pmid,doi,resourceName,resourceType,observationType,details,foundIn,confidence
PMID:33992469,10.1016/j.tips.2021.04.003,AGS,Cell Line,Cellular,"AGS gastric cancer cells showed reduced reactive oxygen species (ROS) levels when TRAP1 was overexpressed, 
as demonstrated by DHE staining and flow cytometry analysis. TRAP1 overexpression also maintained higher 
mitochondrial membrane potential (MMP) and reduced DNA damage markers (γ-H2AX) compared to control cells.
",results,0.95
PMID:33992469,10.1016/j.tips.2021.04.003,AGS,Cell Line,Cellular,"TRAP1 overexpression in AGS cells significantly increased cisplatin (CDDP) resistance, yielding a higher IC50 value 
compared to control cells. This resistance was associated with reduced CDDP-induced ROS accumulation and cell death.
",results,0.95
PMID:33992469,10.1016/j.tips.2021.04.003,HGC-27,Cell Line,Cellular,"HGC-27 gastric cancer cells with TRAP1 silencing exhibited increased ROS accumulation, reduced mitochondrial 
membrane potential, enhanced DNA damage, and increased cell death compared to control cells. TRAP1 silencing 
also enhanced sensitivity to cisplatin treatment.
",results,0.95
PMID:33992469,10.1016/j.tips.2021.04.003,R,Computational Tool,Usage Instructions,"R version 4.4.1 was successfully used for gene expression matrix analysis of stomach adenocarcinoma (STAD) data 
from TCGA database. The software was also used with the clusterProfiler package for pathway enrichment visualization.
",methods,0.9
PMID:33992469,10.1016/j.tips.2021.04.003,ImageJ,Computational Tool,Usage Instructions,"ImageJ software version 1.8.0 was used for fluorescent image capture and analysis, including immunofluorescence 
analysis of DNA damage markers and flow cytometry data analysis. The software proved effective for quantitative 
image analysis in this study.
",methods,0.9
PMID:35087195,10.1038/s41380-021-01422-5,Wechsler Intelligence Scale,Clinical Assessment Tool,General Comment or Review,"The NS group demonstrated lower full-scale IQ compared to typically developing children.
This represents a cognitive phenotype associated with Noonan syndrome pathogenic variants.
",results,0.9
PMID:35087195,10.1038/s41380-021-01422-5,NEPSY-II,Clinical Assessment Tool,General Comment or Review,"Children with NS showed lower scores on most NEPSY-II subtests compared to typically developing children.
The inhibition/motor component derived from NEPSY-II was significantly related to connectivity within
left frontoparietal and limbic networks in the NS group but not in typically developing children.
",results,0.9
PMID:35087195,10.1038/s41380-021-01422-5,FSL,Computational Tool,Usage Instructions,"FSL tools were successfully used for comprehensive fMRI analysis including ICA (melodic), 
dual regression, statistical analysis (randomise), and visualization (FSLeyes). The study
demonstrates effective integration of multiple FSL components for resting-state connectivity analysis.
",methods,0.9
PMID:35087195,10.1038/s41380-021-01422-5,FMRIPrep,Computational Tool,Usage Instructions,"FMRIPrep was used for quality control of structural and functional scans, ensuring sufficient
quality and proper registration procedures. Data inclusion criteria required scans to pass
FMRIPrep registration procedures.
",methods,0.9
PMID:35087195,10.1038/s41380-021-01422-5,R,Computational Tool,Usage Instructions,"R was used for principal components analysis (PCA) using the prcomp function for data reduction
across NEPSY-II scores. Multiple Imputation by Chained Equations (MICE) package in R was used
for handling missing data with predictive mean matching.
",methods,0.9
PMID:35244537,e74238,VariantDx,Computational Tool,Usage Instructions,"Custom software demonstrated effective performance for somatic mutation identification in matched tumor-normal samples from whole exome sequencing.
Applied specific filtering criteria: (i) distinct paired reads contained the mutation in tumor; (ii) at least 10% of total distinct read pairs; 
(iii) mismatched base not present in >1% of matched normal reads; (iv) position covered in both tumor and normal.
Successfully identified somatic mutations in NF1, NF2, RB1, TP53BP2, and GOLGA2 genes from plasma cfDNA samples.
",results,0.9
PMID:35244537,e74238,RealSeqS,Computational Tool,Usage Instructions,"Assay demonstrated ability to amplify approximately 750,000 loci across 39 chromosome arms for aneuploidy detection.
Achieved 97% specificity in healthy controls (n=883) with median GAS score of 0.008 ± 0.102.
Sensitivity for detecting MPNST was 33% (4/12 patients, p < 0.001 compared to healthy controls).
Successfully detected focal copy number alterations including losses in TERT (17% of MPNST), TP53 (8%), and SUZ12 (50%).
Low sequencing coverage requirement (~10M reads per sample) enables cost-effective high-throughput analysis.
",both,0.95
PMID:35244537,e74238,BioRad QX200 droplet digital PCR system,Genetic Reagent,Usage Instructions,"System successfully quantified mutant allele frequencies (MAF) in circulating tumor DNA from plasma samples.
Detected mutations at low frequencies: GOLGA2 splice site mutation at 0.19% MAF, RB1 R787Qfs*23 at 2.55% MAF, 
and TP53BP2 A324V at 0.04% MAF. Performed in triplicate for accurate quantification of wild-type and mutant 
genomic equivalents. Demonstrated sensitivity for detecting rare mutant alleles in liquid biopsy applications.
",results,0.85
PMID:35614131,10.1038/s41418-022-01020-0,U87 glioblastoma cells,Cell Line,Cellular,"TRAP1 knockout in U87 cells resulted in decreased F-ATP synthase ATPase activity and increased 
sensitivity to permeability transition pore (PTP) opening. Cells showed enhanced mitochondrial 
depolarization after treatment with cl-HK2pep peptide. TRAP1 ablation also affected the 
interaction between CyPD and OSCP, with increased CyPD binding to F-ATP synthase in the 
absence of TRAP1.
",results,0.9
PMID:35614131,10.1038/s41418-022-01020-0,sMPNST cells,Cell Line,Cellular,"sMPNST cells were used for split-GFP experiments to demonstrate protein-protein interactions 
in mitochondria. The cells successfully showed direct mitochondrial interactions between 
TRAP1 and OSCP, and between TRAP1 and CyPD. TRAP1 knockout enhanced the binding between 
CyPD and OSCP, as measured by increased GFP reconstitution (>1300 cells analyzed).
",results,0.85
PMID:35614131,10.1038/s41418-022-01020-0,ImageJ,Computational Tool,Usage Instructions,"ImageJ software was used in conjunction with LAS AF software for analyzing split-GFP 
experiments. The software was used to quantify the percentage of cells showing protein 
interactions by calculating the ratio between green (GFP-positive) and red (total) cells, 
with at least 2500 cells analyzed for each experimental condition.
",methods,0.9
PMID:35614131,10.1038/s41418-022-01020-0,Prism 6.0,Computational Tool,Usage Instructions,"Prism 6.0 software was used for protein quantification and statistical significance assessment 
in mass spectrometry experiments. The software was used with Benjamini-Hochberg procedure 
correction for multiple comparisons. Results with p-value lower than 0.05 were considered 
significant, with significance levels indicated as ***p<0.001, **p<0.01, *p<0.05.
",methods,0.9
PMID:35648241,10.1007/s00381-022-05571-y,EEG,Clinical Assessment Tool,Nervous System,"Initial routine awake EEG revealed focal epileptiform discharges and prominent localized 
slowing in the right temporal region. 24-hour EEG monitoring captured three electroclinical 
seizures that lateralized to the right hemisphere but were poorly localized. After treatment 
with full-dose selumetinib, a recent 24-hour EEG captured no electrographic or clinical seizures, 
demonstrating complete seizure control.
",results,0.95
PMID:35648241,10.1007/s00381-022-05571-y,Brain MRI,Clinical Assessment Tool,Tumor Growth,"Initial brain MRI revealed bilateral optic pathway glioma with extension into hypothalamus, 
basal ganglia, and subcortical white matter, with mass effect on right insular cortex. 
Follow-up MRI showed slow progression over 2 years with new enhancement in right frontal lobe. 
After selumetinib treatment, MRI showed stable mass size but interval reduction in enhancement 
of the right frontal lesion, suggestive of treatment response.
",results,0.9
PMID:35648241,10.1007/s00381-022-05571-y,Neurological examination,Clinical Assessment Tool,Nervous System,"Initial examination showed café-au-lait macules, axillary freckling, and left-sided facial weakness. 
At age 8, examination revealed dysarthria, left lower facial weakness, left upper extremity weakness, 
and mild circumduction of left lower extremity while walking. After full-dose selumetinib treatment, 
improvements in alertness, left-sided weakness, and gait were noted on neurologic examination.
",results,0.85
PMID:35648241,10.1007/s00381-022-05571-y,Echocardiogram,Clinical Assessment Tool,Cardiovascular System,"Routine cardiac monitoring revealed asymptomatic decline in left ventricular ejection fraction 
from 63% to 47% after 12 weeks of selumetinib treatment, indicating cardiac toxicity. 
Echocardiogram findings subsequently normalized after drug hold, allowing for treatment resumption 
with cardioprotective measures.
",results,0.9
PMID:35648241,10.1007/s00381-022-05571-y,Seizure frequency tracking,Clinical Assessment Tool,Nervous System,"Baseline seizure pattern showed clusters every 5-6 days, with frequency ranging between 1-10 
seizures per day for 3-5 days during clusters despite multiple antiepileptic drugs. After 12 weeks 
of full-dose selumetinib, significantly decreased seizure frequency was observed. Seizure frequency 
increased to pre-treatment baseline on 50% dose reduction, then improved dramatically with return 
to full dosing. Patient currently remains seizure-free on full-dose selumetinib.
",results,0.8
PMID:35673329,tgac021,n-back task,Clinical Assessment Tool,Usage Instructions,"The n-back task was programmed in-house using E-Prime software. Participants completed verbal and 
visuospatial tasks at 4 levels of complexity (0-back, 1-back, 2-back, and 3-back tasks). For verbal 
tasks, random letters were presented and participants responded when the letter matched 1, 2, or 3 
letters before. For visuospatial tasks, blue squares were presented on a 2×2 grid and participants 
responded when position matched 1, 2, or 3 positions before. All stimuli presented for 500ms with 
1,500ms interstimulus interval. Accuracy calculated as proportion of correctly identified hits + 
correct omissions within each block.
",methods,0.95
PMID:35673329,tgac021,Corsi block task,Clinical Assessment Tool,Usage Instructions,"Memory span was assessed using a computerized Corsi block task on PEBL. The task presents 9 identical 
blue blocks on screen that light up in sequence, starting with simple 2-block sequences and increasing 
in complexity based on participant performance. Participants repeat the observed sequence. A measure 
of memory span was computed from performance.
",methods,0.9
PMID:35673329,tgac021,WISC-IV,Clinical Assessment Tool,Usage Instructions,"Auditory working memory was assessed using the digit span forward and backward tasks from the 
Wechsler Intelligence Scale for Children-Fourth edition (WISC-IV). This provides standardized 
assessment of auditory working memory capacity in the pediatric population.
",methods,0.9
PMID:35673329,tgac021,Vineland Adaptive Behavior Scale,Clinical Assessment Tool,General Comment or Review,"The overall Vineland adaptive functioning score was 68 in the NF1 sample, well below the normative 
mean of 100, indicating significant adaptive behavior impairments. The scale was administered to 
parents to assess child adaptive behavior with overall functioning computed as standardized age 
equivalent and expressed as an adaptive behavior composite (ABC).
",results,0.95
PMID:35673329,tgac021,Conners 3 rating scale,Clinical Assessment Tool,General Comment or Review,"Parent-rated Conners-3 rating scale indicated significant impairments in the NF1 sample with T-scores 
of 78 on the inattention subscale and 69 on the hyperactivity subscale. The scale consists of 27 items 
each rated on a 4-point Likert scale (0 = not true at all to 3 = very much true) across 5 subscales: 
attention, hyperactivity, learning problems, oppositionality, and peer problems.
",results,0.95
PMID:35740680,3015,U251,Cell Line,Cellular,"ATRX knockout resulted in decreased growth in U251 glioblastoma cells with increased apoptosis in vitro.
Reduced growth was also evident in vivo using orthotopic intracranial xenografts, leading to prolonged survival.
U251 develops ALT (Alternative Lengthening of Telomeres) after ATRX knockdown or knockout.
",results,1.0
