_pmid,_doi,_publicationTitle,resourceName,resourceType,observationType,details,foundIn,contextSnippet,confidence
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,Hoxb7-cre Nf1 f/f mice,animal_model,Other,Used as established neurofibroma model for histological comparison with NPcis dorsal root ganglions,Results,"compared them with a para-spinal neurofibroma from the Hoxb7-Cre Nf1 f/f, an established neurofibroma model",0.8
PMID:29566645,10.1186/s11689-018-9230-4,"Oscillatory motor patterning is impaired in neurofibromatosis type 1: a behavioural, EEG and fMRI study.",BrainVoyager QX 2.8.2,computational_tool,Behavioral,"Identified significant differences between healthy controls and NF1 patients at 5 Hz motor task with t(76) > 3.26, p < 0.05, FDR corrected, minimum cluster size 20 voxels",Results,"Our analysis only identified differences between healthy controls and patients with NF1 at 5 Hz, as presented in Fig. 5 (t(76) > 3.26, p < 0.05, multiple comparison FDR corrected, minimum cluster size of 20 voxels)",0.95
PMID:29566645,10.1186/s11689-018-9230-4,"Oscillatory motor patterning is impaired in neurofibromatosis type 1: a behavioural, EEG and fMRI study.",BrainVoyager QX 2.8.2,computational_tool,Behavioral,"Detected higher recruitment in controls vs NF1 patients in putamen, cerebellum, red nucleus, medial prefrontal cortex and auditory cortex bilaterally during 5 Hz tapping",Results,"The control group presented a higher recruitment of the putamen, cerebellum (anterior lobe), red nucleus, medial prefrontal cortex and auditory cortex, bilaterally",0.92
PMID:29566645,10.1186/s11689-018-9230-4,"Oscillatory motor patterning is impaired in neurofibromatosis type 1: a behavioural, EEG and fMRI study.",BrainVoyager QX 2.8.2,computational_tool,Behavioral,"Identified higher activation in left superior parietal lobule in NF1 patients compared to controls with t-value of -4.57, p=0.000009",Results,The left superior parietal lobule showed higher activation in the group of patients with NF1 than controls... Superior parietal lobule L −30 −58 43 −4.57 0.000009 50,0.95
PMID:29566645,10.1186/s11689-018-9230-4,"Oscillatory motor patterning is impaired in neurofibromatosis type 1: a behavioural, EEG and fMRI study.",EEGlab toolbox,computational_tool,Behavioral,Used to investigate brain rhythms as part of comprehensive exploration of neural underpinnings of motor timing deficits in NF1,Discussion,"we aimed to investigate the neural basis of putative rhythmic motor pacing deficits in NF1 by comprehensively exploring behavioural motor control, brain rhythms and brain activity",0.75
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,S462TY,cell_line,Biomarker,HLA-A/B/C and B2M expression detected by flow cytometry; PD-L1 expression only very slightly expressed; no significant CTLA-4 protein expression detected,Results,"We detected HLA-A/B/C and B2M in both cell lines. PD-L1 expression was high in the spontaneous model STS-26T, but only very slightly expressed in the NF1-associated model S462TY. We did not detect significant CTLA-4 protein expression in either MPNST cell line.",0.95
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,STS-26T,cell_line,Biomarker,HLA-A/B/C and B2M expression detected by flow cytometry; high PD-L1 expression; no significant CTLA-4 protein expression detected,Results,"We detected HLA-A/B/C and B2M in both cell lines. PD-L1 expression was high in the spontaneous model STS-26T, but only very slightly expressed in the NF1-associated model S462TY. We did not detect significant CTLA-4 protein expression in either MPNST cell line.",0.95
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,Phycoerythrin-conjugated anti-human HLA-A/B/C antibody (W6/32),antibody,Biomarker,Successfully detected HLA-A/B/C expression in both MPNST cell lines by flow cytometry,Results,We detected HLA-A/B/C and B2M in both cell lines.,0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,Phycoerythrin-conjugated anti-human β-2-microglobulin antibody (2M2),antibody,Biomarker,Successfully detected B2M expression in both MPNST cell lines by flow cytometry,Results,We detected HLA-A/B/C and B2M in both cell lines.,0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,Phycoerythrin-Cyanine 7-conjugated anti-human PD-L1 antibody (29E.2A3),antibody,Biomarker,Detected high PD-L1 expression in STS-26T and very slight expression in S462TY cell lines by flow cytometry,Results,"PD-L1 expression was high in the spontaneous model STS-26T, but only very slightly expressed in the NF1-associated model S462TY.",0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,Allophycocyanin-conjugated anti-human CTLA-4 antibody (L3D10),antibody,Biomarker,Did not detect significant CTLA-4 protein expression in either MPNST cell line by flow cytometry,Results,We did not detect significant CTLA-4 protein expression in either MPNST cell line.,0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,HLA Class 1 ABC antibody (clone EMR8-5),antibody,Biomarker,Demonstrated wide ranges of HLA-A/B/C staining scores (0-300 range) in NF1-associated tumors with substantial heterogeneity; MPNST and nodular histology tumors displayed higher average scores while diffuse and plexiform neurofibromas exhibited lower average scores,Results,"Benign and malignant tumors alike demonstrated wide ranges of HLA-A/B/C staining scores within their individual subtype, indicating substantial heterogeneity among tumors of the same histologic type...In general, MPNST and nodular histology benign tumors displayed higher average HLA-A/B/C staining scores",0.95
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,β-2-Microglobulin antibody (HPA006361),antibody,Biomarker,B2M staining scores (0-300 range) showed benign neurofibromas with nodular histology had highest average scores while diffuse neurofibromas exhibited lowest average scores,Results,"Benign neurofibromas with nodular histology demonstrated the highest average of B2M staining scores of all samples tested, while the diffuse neurofibromas exhibited the lowest average B2M scores",0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,PD-L1 antibody (clone B55),antibody,Biomarker,PD-L1 staining scores (0-300 range) did not vary significantly among tumor subtypes; all tumor histologies showed broad ranges of PD-L1 scores within their respective groups,Results,The average PD-L1 staining scores did not vary significantly amongst the individual tumor subtypes...All tumor histologies consistently showed broad ranges of PD-L1 scores within their respective group.,0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,CD8 antibody (clone 4B11),antibody,Biomarker,"MPNST tumors contained much higher numbers of CD8+ lymphocytes overall than neurofibromas; among benign tumors, nodular, plexiform, and dermal diffuse samples displayed higher median CD8+ infiltrates than non-dermal diffuse histology tumors",Results,"We found that MPNST tumors contain much higher numbers of CD8+...lymphocytes overall than those observed in the neurofibromas. Among the benign NF1-associated tumors, the nodular, plexiform, and dermal diffuse samples displayed similar trends, with higher median CD8+ and lower median CD4+ and FOXP3+ cellular infiltrates",0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,CD4 antibody (clone SP35),antibody,Biomarker,MPNST tumors contained much higher numbers of CD4+ lymphocytes overall than neurofibromas; CD4+ cells correlated with FOXP3+ cellular infiltrates within benign tumors,Results,We found that MPNST tumors contain much higher numbers of...CD4+...lymphocytes overall than those observed in the neurofibromas...The CD4+ cells correlated with the FOXP3+ cellular infiltrates within the benign tumors.,0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,FOXP3 antibody (clone 236A/E7),antibody,Biomarker,"MPNST tumors displayed comparatively low FOXP3+ cell counts, similar to nodular and plexiform benign neurofibroma groups; FOXP3+ cells correlated with CD4+ cellular infiltrates within benign tumors",Results,MPNST tumors overall displayed comparatively low FOXP3+ cell counts...similar to those observed in the nodular and plexiform benign neurofibroma groups. The CD4+ cells correlated with the FOXP3+ cellular infiltrates within the benign tumors.,0.9
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,CD56 antibody (clone 1B6),antibody,Biomarker,MPNST tumors contained much higher numbers of CD56+ lymphocytes overall than neurofibromas; CD56+ cell infiltrate numbers did not significantly vary between MPNST and benign tumors,Results,We found that MPNST tumors contain much higher numbers of...CD56+...lymphocytes overall than those observed in the neurofibromas...The CD56+ cell infiltrate numbers did not significantly vary between MPNST and benign tumors,0.85
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,CD45RO antibody (clone UCHL1),antibody,Biomarker,MPNST tumors contained much higher numbers of CD45RO+ lymphocytes overall than neurofibromas,Results,We found that MPNST tumors contain much higher numbers of...CD45RO+ lymphocytes overall than those observed in the neurofibromas.,0.9
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,U87-MG,cell_line,Efficacy,Y100 potently inhibited growth/viability with IC50 of 1.13 μM after 72 hours treatment,Results,The growth/viability of both cell lines was potently inhibited with 3 days of treatment with Y100...IC50 Y100 U87: 1.13 μM,0.95
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,U251-MG,cell_line,Efficacy,Y100 potently inhibited growth/viability with IC50 of 2.33 μM after 72 hours treatment,Results,The growth/viability of both cell lines was potently inhibited with 3 days of treatment with Y100...IC50 Y100 U251-MG: 2.33 μM,0.95
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,U87-MG,cell_line,Mechanistic,Y100 effect appears rapid and irreversible - 30 minute treatment followed by washout resulted in similar viability reduction as sustained 72-hour treatment,Results,removal and washout of the drug within 30 minutes and subsequent evaluation at 72 hours resulted in a similar reduction in viability as a sustained 72-hour treatment,0.9
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,anti-p62/SQSTM-1 D-3,antibody,Biomarker,"Detected Y100-induced accumulation of p62 protein in U87-MG cells after 24 hours treatment, indicating autophagy inhibition",Results,"Y100 treatment induced the accumulation of p62, suggesting increased levels of p62-linked protein and inhibition of autophagy",0.9
