_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,targetAntigen
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Rabbit polyclonal antibodies recognizing FAK (sc-932), erbB2 (sc-284), erbB4 (sc-283) and NRG-1 transmembrane precursors",0.9,Accept,Experimental Usage,anti-erbB2 (sc-284)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Rabbit polyclonal antibodies recognizing FAK (sc-932), erbB2 (sc-284), erbB4 (sc-283) and NRG-1 transmembrane precursors",0.9,Accept,Experimental Usage,anti-erbB4 (sc-283)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"erbB4 (sc-283) and NRG-1 transmembrane precursors with an ""a"" variant carboxy terminus (sc-348) and a goat polyclonal anti-β 1 integrin (sc-6622)",0.9,Accept,Experimental Usage,anti-NRG-1 transmembrane precursors (sc-348)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"NRG-1 transmembrane precursors with an ""a"" variant carboxy terminus (sc-348) and a goat polyclonal anti-β 1 integrin (sc-6622) antibody",0.9,Accept,Experimental Usage,anti-β1 integrin (sc-6622)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,Mouse monoclonal antibodies recognizing erbB3 (clone RTJ.1; #554208) or erbB4 (HFR1; sc-53280) were from BD PharMingen,0.9,Accept,Experimental Usage,anti-erbB3 (clone RTJ.1; #554208)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,Mouse monoclonal antibodies recognizing erbB3 (clone RTJ.1; #554208) or erbB4 (HFR1; sc-53280) were from BD PharMingen,0.9,Accept,Experimental Usage,anti-erbB4 (HFR1; sc-53280)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,Anti-GAPDH monoclonal antibody (clone 6C5) was purchased from Fitzgerald Antibodies and Antigens,0.9,Accept,Experimental Usage,Anti-GAPDH monoclonal antibody (clone 6C5)
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"rabbit polyclonal antibodies of Mdm2 (Anaspec, , Fremont, CA, USA, 55470, 1:200; Blocking peptide 55470P)",0.9,Accept,Experimental Usage,"Mdm2 antibody (Anaspec, 55470)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"Pax2 (Covance, Nashville, TN, USA, PRB-276P, 1:1000)",0.9,Accept,Experimental Usage,"Pax2 antibody (Covance, PRB-276P)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"S100 (Dako, Glostrup, Denmark, Z0311, 1:2000)",0.9,Accept,Experimental Usage,"S100 antibody (Dako, Z0311)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"Sox2 (Millipore, Billerica, MA, USA, AB5603, 1:500)",0.9,Accept,Experimental Usage,"Sox2 antibody (Millipore, AB5603)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"GFAP (Dako, Z0034, 1:1000)",0.9,Accept,Experimental Usage,"GFAP antibody (Dako, Z0034)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"BLBP (Millipore, ABN14, 1:200)",0.9,Accept,Experimental Usage,"BLBP antibody (Millipore, ABN14)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"phospho-Histone 3 (Ser10) (Cell Signaling, 9701, 1:100)",0.9,Accept,Experimental Usage,"phospho-Histone 3 antibody (Cell Signaling, 9701)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"active Caspase 3 (Cell Signaling, 9661, 1:200)",0.9,Accept,Experimental Usage,"active Caspase 3 antibody (Cell Signaling, 9661)"
PMID:24686726,10.1038/oncsis.2014.10,Activation of Sonic hedgehog signaling in neural progenitor cells promotes glioma development in the zebrafish optic pathway.,,"mouse monoclonal antibodies of GFAP (Sigma, St Louis, MO, USA, G6171, 1:400)",0.9,Accept,Experimental Usage,"GFAP antibody (Sigma, G6171)"
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"F4/80: #70076, Cell Signaling Technology (1:100)",0.9,Accept,Experimental Usage,F4/80 antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"IL-6: #bs0782R, Bioss (1:100)",0.9,Accept,Experimental Usage,IL-6 antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"MET: #ab216574 or #ab51067, Abcam (1:100)",0.9,Accept,Experimental Usage,MET antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"SOX10: #ab180862, Abcam (1:100)",0.9,Accept,Experimental Usage,SOX10 antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"NLRP3: #CAB12694, Assay Genie (1:1000 dilution)",0.9,Accept,Experimental Usage,NLRP3 antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"CD68, Cell Signaling Technology (1:100)",0.9,Accept,Experimental Usage,CD68 antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"pERK (#9101, Cell Signaling Technology)",0.9,Accept,Experimental Usage,pERK antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"total ERK (#9102, Cell Signaling Technology)",0.9,Accept,Experimental Usage,total ERK antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"phosphorylated FAK Y397 (pFAK 397, #700255, Invitrogen)",0.9,Accept,Experimental Usage,phosphorylated FAK Y397 antibody
PMID:41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,,"vinculin (#CP74, MilliporeSigma)",0.9,Accept,Experimental Usage,vinculin antibody
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,"The following primary antibodies were used: rabbit anti-GFP 1:1,000 (Molecular Probes A-11122)",0.95,Accept,Experimental Usage,"rabbit anti-GFP 1:1,000 (Molecular Probes A-11122)"
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,"rabbit anti-DH44 1:500 (Johnson et al., 2005)",0.85,Accept,Experimental Usage,rabbit anti-DH44 1:500
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,"guinea pig anti-PER 1:1,000 (I. Edery)",0.85,Accept,Experimental Usage,"guinea pig anti-PER 1:1,000"
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,mouse anti-PDF 1:500 (Developmental Studies Hybridoma Bank PDFC7; generated by J. Blau),0.95,Accept,Experimental Usage,mouse anti-PDF 1:500 (Developmental Studies Hybridoma Bank PDFC7)
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,"rabbit anti-SIFa 1:4,000 (gift from J. Veenstra)",0.85,Accept,Experimental Usage,"rabbit anti-SIFa 1:4,000"
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,Secondary antibodies were as follows: Alexa Fluor 488 goat anti-rabbit 1:500 (Molecular Probes A-11008),0.95,Accept,Experimental Usage,Alexa Fluor 488 goat anti-rabbit 1:500 (Molecular Probes A-11008)
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,fluorescein isothiocyanate (FITC) anti-guinea pig 1:500 (Jackson Laboratory 106-095-003),0.95,Accept,Experimental Usage,FITC anti-guinea pig 1:500 (Jackson Laboratory 106-095-003)
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,Cy5 donkey anti-mouse 1:400 (Jackson Laboratory 715-175-151),0.95,Accept,Experimental Usage,Cy5 donkey anti-mouse 1:400 (Jackson Laboratory 715-175-151)
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,Alexa Fluor 633 goat anti-rabbit (Molecular Probes A-21070),0.95,Accept,Experimental Usage,Alexa Fluor 633 goat anti-rabbit (Molecular Probes A-21070)
PMID:29590612,10.1016/j.celrep.2018.03.014,A Conserved Circadian Function for the Neurofibromatosis 1 Gene.,,Loss of neurofibromin expression was confirmed by western blotting (Santa Cruz sc-67),0.9,Accept,Experimental Usage,Santa Cruz sc-67
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"Adjacent sections were subjected to double immunofluorescence with anti-lacZ (rabbit, 1:200, 5′ and 3′) and anti-NeuN",0.85,Accept,Experimental Usage,"anti-lacZ antibody (rabbit, 1:200, 5′ and 3′)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"double immunofluorescence with anti-lacZ (rabbit, 1:200, 5′ and 3′) and anti-NeuN (mouse, 1:200, Chemicon)",0.9,Accept,Experimental Usage,"anti-NeuN antibody (mouse, 1:200, Chemicon)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"anti-lacZ and anti-GFAP (mouse, 1:100, Pharmingen)",0.9,Accept,Experimental Usage,"anti-GFAP antibody (mouse, 1:100, Pharmingen)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,BrdU immunohistochemistry was performed as described previously. The dilution of BrdU antibody was 1:50 (Becton Dickinson),0.9,Accept,Experimental Usage,"BrdU antibody (1:50, Becton Dickinson)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"The dilution of primary antibodies used in this study were: GFAP (rabbit, 1:2000, DAKO)",0.9,Accept,Experimental Usage,"GFAP antibody (rabbit, 1:2000, DAKO)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"nestin (mouse, 1:200, Chemicon)",0.9,Accept,Experimental Usage,"nestin antibody (mouse, 1:200, Chemicon)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"BLBP (rabbit, 1:1000, a gift from N. Heintz)",0.85,Accept,Experimental Usage,"BLBP antibody (rabbit, 1:1000)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"PAX2 (rabbit, 1:1000, a gift from G. Dressler)",0.85,Accept,Experimental Usage,"PAX2 antibody (rabbit, 1:1000)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"P-erk (rabbit, 1:200, Cell Signaling)",0.9,Accept,Experimental Usage,"P-erk antibody (rabbit, 1:200, Cell Signaling)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"Cre (mouse, 1:1000, BABCO)",0.9,Accept,Experimental Usage,"Cre antibody (mouse, 1:1000, BABCO)"
PMID:16314489,10.1242/dev.02162,Inactivation of NF1 in CNS causes increased glial progenitor proliferation and optic glioma formation.,,"Ki-67 (Rabbit, 1:1000, Novocastra Labs)",0.9,Accept,Experimental Usage,"Ki-67 antibody (Rabbit, 1:1000, Novocastra Labs)"
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,"Primary antibodies were rabbit polyclonal IgG anti-EGFR at 1:1,000 (Cell Signaling Technology, Danvers, MA)",0.9,Accept,Experimental Usage,rabbit polyclonal IgG anti-EGFR
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,rabbit immunoaffinity purified IgG anti-phospho-Tyr1068 of EGFR at 1:1000 (Cell Signaling Technology),0.9,Accept,Experimental Usage,rabbit immunoaffinity purified IgG anti-phospho-Tyr1068 of EGFR
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,"anti-MAP Kinase at 1:2,000 (Upstate Cell Signaling Solutions, Charlottesville, VA)",0.85,Accept,Experimental Usage,anti-MAP Kinase
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,"monoclonal IgG isotype anti-MAP Kinase activated, clone MAPK-YT at 1:2,000 (Sigma-Aldrich, St. Louis, MO)",0.9,Accept,Experimental Usage,"monoclonal IgG anti-MAP Kinase activated, clone MAPK-YT"
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,"mouse monoclonal anti-ErbB2 (LabVision, Freemont, CA) at 1:1000",0.85,Accept,Experimental Usage,mouse monoclonal anti-ErbB2
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,rabbit monoclonal and polyclonal anti-pTyr1221/1222 of ErbB2 (Cell Signaling Technology) at 1:500,0.9,Accept,Experimental Usage,rabbit monoclonal and polyclonal anti-pTyr1221/1222 of ErbB2
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,"mouse monoclonal anti-Cyclin D1 (Santa Cruz Biotechnology, Santa Cruz, CA) at 1:1000",0.85,Accept,Experimental Usage,mouse monoclonal anti-Cyclin D1
PMID:18927496,10.4161/cbt.7.12.6942,Suppression of proliferation of two independent NF1 malignant peripheral nerve sheath tumor cell lines by the pan-ErbB inhibitor CI-1033.,,"mouse monoclonal IgG anti-β-tubulin ""E7"" at 1:2,000 (developed by Michael Klymkowsky and obtained from the Developmental Studies Hybridoma Bank)",0.9,Accept,Experimental Usage,mouse monoclonal IgG anti-β-tubulin E7
PMID:18671844,10.1186/1741-7015-6-21,Modelling neurofibromatosis type 1 tibial dysplasia and its treatment with lovastatin.,,membranes were probed with the following antibodies: phospho-p42/44 (pERK1/2) #9102 Cell Signaling (diluted 1:1000),0.95,Accept,Experimental Usage,phospho-p42/44 (pERK1/2) #9102 Cell Signaling
PMID:18671844,10.1186/1741-7015-6-21,Modelling neurofibromatosis type 1 tibial dysplasia and its treatment with lovastatin.,,p44 (ERK1) #4372 Cell Signaling (diluted 1:1000),0.95,Accept,Experimental Usage,p44 (ERK1) #4372 Cell Signaling
PMID:18984156,10.1016/j.cell.2008.08.041,Nf1-dependent tumors require a microenvironment containing Nf1+/-- and c-kit-dependent bone marrow.,,"the single cell suspension was admixed with anti CD117, CD31, or Col1A and FcεRI antibodies.",0.8,Accept,Experimental Usage,anti CD117 antibody
PMID:18984156,10.1016/j.cell.2008.08.041,Nf1-dependent tumors require a microenvironment containing Nf1+/-- and c-kit-dependent bone marrow.,,"the single cell suspension was admixed with anti CD117, CD31, or Col1A and FcεRI antibodies.",0.8,Accept,Experimental Usage,anti CD31 antibody
PMID:18984156,10.1016/j.cell.2008.08.041,Nf1-dependent tumors require a microenvironment containing Nf1+/-- and c-kit-dependent bone marrow.,,"the single cell suspension was admixed with anti CD117, CD31, or Col1A and FcεRI antibodies.",0.8,Accept,Experimental Usage,anti Col1A antibody
