resourceId,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer,_resourceName,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType
RES59dd9623,SNP & Variation Suite v8.3.4,Analysis Software,v8.3.4,,,,,,,SNP & Variation Suite v8.3.4,PMID:32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,,Quality control for targeted gene sequencing data was done using SNP & Variation Suite v8.3.4 (http://goldenhelix.com/products/SNP_Variation/index.html),0.95,Accept,Experimental Usage
RES32f072b8,EMMAX,Analysis Software,,,,,,,,EMMAX,PMID:32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,,"tests of association between each SNP and log‐transformed CALM number, adjusted for age, sex, and body surface area, were performed with EMMAX (Kang et al., 2010)",0.9,Accept,Experimental Usage
RES0dd19d9b,METAL,Analysis Software,,,,,,,,METAL,PMID:32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,,"Meta‐analyses between the CALM1 and CALM2 cohort studies were performed with METAL (Willer, Li, & Abecasis, 2010)",0.9,Accept,Experimental Usage
RES81b8831c,ComPaSS-GWAS,Analysis Software,,,,,,,,ComPaSS-GWAS,PMID:32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,,"The second approach for corroboration of SNP associations used ComPaSS‐GWAS (Sabourin et al., 2018), a method based on complementary pairs stability selection",0.9,Accept,Experimental Usage
RES7995612b,Haploview 4.2,Analysis Software,4.2,,,,,,,Haploview 4.2,PMID:32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,,"Haploview 4.2 (Barrett, Fry, Maller, & Daly, 2005) was used to generate LD plots across the genome based on D' and r2 values",0.95,Accept,Experimental Usage
RESe08636d3,GTEx,Database,V7,,,,,,,GTEx,PMID:32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,,"eQTL results for all CALM‐associated SNPs and collated genes based on 749 normal skin tissues were then extracted from GTEx (V7, dbGaP Accession phs000424.v7.p2)",0.85,Accept,Experimental Usage
RES4eddd114,Adobe Photoshop CS2,Analysis Software,CS2,,,,,,,Adobe Photoshop CS2,PMID:23071067,10.1158/0008-5472.CAN-12-1728,Genetically mediated Nf1 loss in mice promotes diverse radiation-induced tumors modeling second malignant neoplasms.,,An attached Olympus DP72 camera and Adobe Photoshop CS2 were used to capture the images,0.85,Accept,Experimental Usage
RES4e2257a9,Peak Scanner software from Applied Biosystems,Analysis Software,,,,,,,,Peak Scanner software from Applied Biosystems,PMID:23071067,10.1158/0008-5472.CAN-12-1728,Genetically mediated Nf1 loss in mice promotes diverse radiation-induced tumors modeling second malignant neoplasms.,,The UCSF Genome Core using Peak Scanner software from Applied Biosystems performed PCR fragment analyses,0.9,Accept,Experimental Usage
RES9525be25,SDS3.0,Analysis Software,3.0,,,,,,,SDS3.0,PMID:23071067,10.1158/0008-5472.CAN-12-1728,Genetically mediated Nf1 loss in mice promotes diverse radiation-induced tumors modeling second malignant neoplasms.,,"Allelic discrimination plots generated by SDS3.0, an Applied Biosystems program used to make genotyping calls",0.85,Accept,Experimental Usage
RES3d91f830,COSMIC Database,Database,,,www.sanger.ac.uk/genetics/CGP/cosmic,,,,,COSMIC Database,PMID:23071067,10.1158/0008-5472.CAN-12-1728,Genetically mediated Nf1 loss in mice promotes diverse radiation-induced tumors modeling second malignant neoplasms.,,"The Catalogue of Somatic Mutations in Cancer Database (COSMIC, www.sanger.ac.uk/genetics/CGP/cosmic, Wellcome Trust Sanger Institute, United Kingdom) was used to search for references",0.9,Accept,Experimental Usage
RES09e38364,Prizm v.4 (GraphPad),Analysis Software,v.4,,,,,,,Prizm v.4 (GraphPad),PMID:23071067,10.1158/0008-5472.CAN-12-1728,Genetically mediated Nf1 loss in mice promotes diverse radiation-induced tumors modeling second malignant neoplasms.,,All analyses were performed using Prizm v.4 (GraphPad),0.85,Accept,Experimental Usage
RES3edac9c5,nf-core/rnaseq (v3.11.2),Pipeline,v3.11.2,Unknown,,,,,,nf-core/rnaseq (v3.11.2),PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,Raw fastq files were processed using nf-core/rnaseq (v3.11.2),0.9,Accept,Experimental Usage
RESb243d697,salmon (v1.10.1),Analysis Software,v1.10.1,Unknown,,,,,,salmon (v1.10.1),PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,quantified using salmon: v1.10.1,0.9,Accept,Experimental Usage
RES56b0cb19,sva R package (v3.42.0),Package/Library,v3.42.0,R,,,,,,sva R package (v3.42.0),PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,ComBat from sva R package (v3.42.0) was used for batch correction,0.9,Accept,Experimental Usage
RES9e89b526,immunedeconv (v2.1.0),Package/Library,v2.1.0,R,,,,,,immunedeconv (v2.1.0),PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,The batch corrected data was then analyzed using the immunedeconv (v2.1.0) package,0.9,Accept,Experimental Usage
RES66ea2b81,ggplot2 (v3.4.4),Package/Library,v3.4.4,R,,,,,,ggplot2 (v3.4.4),PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,The analysis results were visualized using ggplot2 (v3.4.4) and ggridges (v0.5.5) libraries,0.9,Accept,Experimental Usage
RES3514bd4a,ggridges (v0.5.5),Package/Library,v0.5.5,R,,,,,,ggridges (v0.5.5),PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,The analysis results were visualized using ggplot2 (v3.4.4) and ggridges (v0.5.5) libraries,0.9,Accept,Experimental Usage
RES53e880b2,HALO imaging analysis software,Analysis Software,,Unknown,,,,,,HALO imaging analysis software,PMID:39321200,10.1158/1078-0432.CCR-24-1454,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,,"analyzed with the HALO imaging analysis software (Indica Labs, Corrales, NM)",0.9,Accept,Experimental Usage
RES0d56b203,CLC Genomics Workbench 22,Analysis Software,22,,,,,,,CLC Genomics Workbench 22,PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,"Resulting FASTQ files were analyzed with CLC Genomics Workbench 22 (QIAGEN, Hilden, Germany)",0.9,Accept,Experimental Usage
REScc1096ae,CosinorPy Python package,Package/Library,,Python,,,,,,CosinorPy Python package,PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,numerical and graphical analysis was done using the CosinorPy Python package,0.9,Accept,Experimental Usage
RESdbef8074,pCLAMP 9.2,Analysis Software,9.2,,,,,,,pCLAMP 9.2,PMID:26190969,10.3389/fncel.2015.00234,"In vivo synaptic transmission and morphology in mouse models of Tuberous sclerosis, Fragile X syndrome, Neurofibromatosis type 1, and Costello syndrome.",,A MultiClamp 700B patch-clamp amplifier and pCLAMP 9.2 software (MDS Analytical Technologies) were used to acquire data,0.9,Accept,Experimental Usage
RES2e17e2c3,Volocity 4.2,Analysis Software,4.2,,,,,,,Volocity 4.2,PMID:26190969,10.3389/fncel.2015.00234,"In vivo synaptic transmission and morphology in mouse models of Tuberous sclerosis, Fragile X syndrome, Neurofibromatosis type 1, and Costello syndrome.",,The number of swellings per calyx was counted on 3D-rendered (Volocity 4.2; Improvision) images of calyces,0.9,Accept,Experimental Usage
RES9081ccf3,Igor 6.22A,Analysis Software,6.22A,,,,,,,Igor 6.22A,PMID:26190969,10.3389/fncel.2015.00234,"In vivo synaptic transmission and morphology in mouse models of Tuberous sclerosis, Fragile X syndrome, Neurofibromatosis type 1, and Costello syndrome.",,Electrophysiological data was analyzed with a custom written program in Igor 6.22A (WaveMetrics),0.85,Accept,Experimental Usage
RES4c4a6aba,NeuroMatic,Package/Library,2.00,,,,,,,NeuroMatic,PMID:26190969,10.3389/fncel.2015.00234,"In vivo synaptic transmission and morphology in mouse models of Tuberous sclerosis, Fragile X syndrome, Neurofibromatosis type 1, and Costello syndrome.",,"Electrophysiological data was analyzed with a custom written program in Igor 6.22A (WaveMetrics) NeuroMatic (version 2.00, kindly provided by Dr. J. Rothman)",0.85,Accept,Experimental Usage
RES70a9e938,Disambiguate v1.0,Analysis Software,v1.0,,,,,,,Disambiguate v1.0,PMID:33591953,10.1172/jci.insight.146351,Chromosome 8 gain is associated with high-grade transformation in MPNST.,,"For PDX sequence data, Disambiguate v1.0 was used to filter out mouse-derived reads",0.9,Accept,Experimental Usage
RES6a8153a2,UPhyloplot2,Analysis Software,,,https://github.com/harbourlab/UPhyloplot2,,,,,UPhyloplot2,PMID:33591953,10.1172/jci.insight.146351,Chromosome 8 gain is associated with high-grade transformation in MPNST.,,The Uphyloplot2 (https://github.com/harbourlab/UPhyloplot2) was used to visualize the clonality,0.9,Accept,Experimental Usage
RES936b918a,HISAT2 version 2.2.1,Analysis Software,2.2.1,,,,,,,HISAT2 version 2.2.1,PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"To align the reads, we employed HISAT2 version 2.2.1 against the GRCh38 human genome",0.9,Accept,Experimental Usage
RES4801bfe3,StringTie version 2.2.1,Analysis Software,2.2.1,,,,,,,StringTie version 2.2.1,PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,Read counts were normalized by StringTie version 2.2.1,0.9,Accept,Experimental Usage
RES78022431,DEGseq version 1.48.0,Package/Library,1.48.0,R,,,,,,DEGseq version 1.48.0,PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,Differential expression analysis was analyzed by DEGseq version 1.48.0,0.9,Accept,Experimental Usage
REScc9971fb,ClusterProfiler version 4.2.2,Package/Library,4.2.2,R,,,,,,ClusterProfiler version 4.2.2,PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,the GSEA KEGG method with ClusterProfiler version 4.2.2 was applied,0.9,Accept,Experimental Usage
RESde4401b2,FlowJo™ software v10.8,Analysis Software,10.8,,,,,,,FlowJo™ software v10.8,PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,The data were analyzed by v10.8 of FlowJo™ software,0.9,Accept,Experimental Usage
RES5b866505,Seahorse Wave Pro software,Analysis Software,,,,,,,,Seahorse Wave Pro software,PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The analysis was performed with Seahorse Wave Pro software (Agilent Technologies, Santa Clara, CA, USA)",0.9,Accept,Experimental Usage
RESfc728315,Agilent Tapestation 4200,Analysis Software,,,,,,,,Agilent Tapestation 4200,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,Fragmented gDNAs were tested for size distribution and concentration using an Agilent Tapestation 4200 and Qubit dsDNA High Sensitivity kit.,0.9,Accept,Experimental Usage
RES922649b8,Varsome Clinical Software v.12.3.2,Analysis Software,v.12.3.2,,,,,,,Varsome Clinical Software v.12.3.2,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,"Candidate somatic variants, consisting of point mutations, insertions, and deletions were sorted out with Varsome Clinical Software v.12.3.2 (Saphetor, Lausanne, Switzerland).",0.95,Accept,Experimental Usage
RES3935f7c4,Plotly v4.9.3,Package/Library,v4.9.3,R,https://plotly-r.com,,,,,Plotly v4.9.3,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,The VAF plot was generated using Plotly v4.9.3 in the R environment (available from https://plotly-r.com).,0.85,Accept,Experimental Usage
RESa25dd705,CNVKit version 0.9.11,Analysis Software,0.9.11,,,,,,,CNVKit version 0.9.11,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,"Finally, to determine the profiles of the alterations in the number of copies, the CNV calling was also performed using the CNVKit version 0.9.11.",0.9,Accept,Experimental Usage
RESc90a85ba,ggplot2 v3.5.1,Package/Library,v3.5.1,R,https://ggplot2.tidyverse.org,,,,,ggplot2 v3.5.1,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,The output was then visualized using ggplot2 v3.5.1 (https://ggplot2.tidyverse.org).,0.85,Accept,Experimental Usage
RES56fa7930,GEPIA,Web Application,,,http://gepia.cancer-pku.cn/,,,,,GEPIA,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,"Kaplan–Meier survival curves were generated using GEPIA (http://gepia.cancer-pku.cn/) on the TCGA-SARC, TCGA-LUAD and TCGA-LUSC RNA-seq expression dataset.",0.9,Accept,Experimental Usage
RES892a05f1,Cluster Profiler v.4.0,Package/Library,v.4.0,R,,,,,,Cluster Profiler v.4.0,PMID:39409151,10.3390/ijms251910822,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,,"Gene Ontology (GO) and pathway enrichment analysis was performed using Cluster Profiler v.4.0, selecting statistically significant terms and pathways.",0.9,Accept,Experimental Usage
RES29d1c36d,MATLAB® version R2007a,Analysis Software,R2007a,MATLAB,,,,,,MATLAB® version R2007a,PMID:32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,"statistical hypothesis testing were performed by the software package MATLAB®, version R2007a (The MathWorks, Inc., Natick, MA, USA)",0.8,Accept,Experimental Usage
RESfe1a1c35,FlowJo v10,Analysis Software,v10,,,,,,,FlowJo v10,PMID:37410426,10.1158/1078-0432.CCR-23-0749,"CDK4/6-MEK Inhibition in MPNSTs Causes Plasma Cell Infiltration, Sensitization to PD-L1 Blockade, and Tumor Regression.",,"data analyzed using FlowJo v10 (Becton Dickinson, RRID: SCR_008520)",0.9,Accept,Experimental Usage
RES8c32f138,HALO (Indica Labs),Analysis Software,,,,,,,,HALO (Indica Labs),PMID:33658640,10.1038/s41416-021-01270-8,Exploring transcriptional regulators Ref-1 and STAT3 as therapeutic targets in malignant peripheral nerve sheath tumours.,,"HALO (Indica Labs) or Aperio (Leica Biosystems, Wetzlar, Germany) Image Analysis software was used",0.9,Accept,Experimental Usage
