_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"and used featureCounts (v1.5.0-p1, RRID:SCR_012919; ref. 79) to count RNA-seq fragments mapped to them",0.8,Accept,Experimental Usage,"featureCounts (v1.5.0-p1, RRID:SCR_012919)",Analysis Software,v1.5.0-p1,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"were subject to k-means clustering via pheatmap (v.1.0.12, RRID:SCR_016418), separately for the three classes of REs",0.8,Accept,Experimental Usage,"pheatmap (v.1.0.12, RRID:SCR_016418)",Package/Library,v.1.0.12,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,The methylKit (RRID:SCR_005177; ref. 81) R package was used to filter all samples for CpGs with 10 to 400× coverage,0.8,Accept,Experimental Usage,methylKit (RRID:SCR_005177),Package/Library,,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,DMRs were annotated via the annotatr (82) R package,0.8,Accept,Experimental Usage,annotatr,Package/Library,,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"For intergenic DMRs, the nearest gene was identified by the closest function in BEDTools suite (RRID:SCR_006646; ref. 83)",0.8,Accept,Experimental Usage,BEDTools suite (RRID:SCR_006646),Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,Genomation (84) R package (RRID:SCR_003435) was used to annotate CpGs and tiles (regions) with their location,0.8,Accept,Experimental Usage,Genomation (RRID:SCR_003435),Package/Library,,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,and then plotted as violin plots via ggplot2 (RRID:SCR_014601; ref. 85) package in R,0.8,Accept,Experimental Usage,ggplot2 (RRID:SCR_014601),Package/Library,,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"PCA of methylation data at all tiles (regions) was generated in Partek Genomics Suite (v 7.0, RRID:SCR_011860)",0.8,Accept,Experimental Usage,"Partek Genomics Suite (v 7.0, RRID:SCR_011860)",Analysis Software,v 7.0,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,and subsequent ChIP-seq profiles were visualized either by Integrative Genomics Viewer (87) software,0.8,Accept,Experimental Usage,Integrative Genomics Viewer,Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"All data were processed and analyzed with FCS Express 7 Research Edition (De Novo Software, Inc.; RRID:SCR_016431)",0.8,Accept,Experimental Usage,"FCS Express 7 Research Edition (De Novo Software, Inc.; RRID:SCR_016431)",Analysis Software,7 Research Edition,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"Resulting data were processed and cropped with GIMP (GNU Image Manipulation Program, RRID:SCR_003182) open-source software",0.8,Accept,Experimental Usage,"GIMP (GNU Image Manipulation Program, RRID:SCR_003182)",Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,MSK-IMPACT (66) was used to evaluate mutations for 341 cancer genes in human MPNST cell lines and tumors,0.8,Accept,Experimental Usage,MSK-IMPACT,Analysis Software,,,,,,,
PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,"...response data (dat0–dat10) and concentration (C0–C10, in μM) were downloaded and analyzed using a 4-parameter fit in SigmaPlot...",0.8,Accept,Experimental Usage,SigmaPlot,Analysis Software,,,,,,,
PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,...analyzed using a 4-parameter fit in SigmaPlot and with the DREA web tool (see Supplemental Materials). The DREA web tool recreates our final compound rankings...,0.85,Accept,Development,DREA web tool,Web Application,,,,,,,
PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,...Primary files [15] were accessed from Single Agent Screens through Synapse https://doi.org/10.7303/syn4939906...,0.8,Accept,Experimental Usage,Synapse,Database,,,https://doi.org/10.7303/syn4939906,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"Here, we optimized our random forest-based predictor RENOVO for NF1 variant interpretation. RENOVO was developed using an approach of 'database archaeology'",0.95,Accept,Development,RENOVO-NF1,Analysis Software,,R,https://github.com/mazzalab-ieo/renovo,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,ClinVar data for NF1 variants were extracted from the ClinVar version 2024-07-03 available at: https://ftp.ncbi.nlm.nih.gov/pub/clinvar/,0.9,Accept,Experimental Usage,ClinVar,Database,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"Constitutional NF1 variants were determined by standard techniques using targeted NGS panel including NF1, NF2, SPRED1, SMARCB1 and LZTR1 genes on Ion Torrent",0.85,Accept,Experimental Usage,Ion Torrent,Analysis Software,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"Together with NGS, MLPA method was performed to rule out large deletions/duplications in NF1 gene",0.8,Accept,Experimental Usage,MLPA,Analysis Software,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,The effects on genes and proteins of the variants identified were predicted based on the Mutation Taster (http://www.mutationtaster.org),0.9,Accept,Experimental Usage,Mutation Taster,Web Application,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"HGMD (Human Genome Mutation Database—Institute of Medical Genetics, Cardiff, Wales, UK; http://www.hgmd.cf.ac.uk/ac/index.php",0.9,Accept,Experimental Usage,HGMD,Database,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,LOVD. (Leiden Open Variation Database; http://www.LOVD.nl.NF1),0.9,Accept,Experimental Usage,LOVD,Database,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,Novel variants with amino acid changes were further examined for their disease causing. potential using PolyPhen-2 (http://genetics.bwh.harvard.edu/pph2/bgi.shtml),0.9,Accept,Experimental Usage,PolyPhen-2,Web Application,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,with the Human Splicing Finder (HSF; http://www.umd.be/HSF/),0.9,Accept,Experimental Usage,Human Splicing Finder,Web Application,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,and the ESE Finder (http://rulai.cshl.edu/cgibin/tools/ESE3/esefinder.cgi?process=home) tools,0.9,Accept,Experimental Usage,ESE Finder,Web Application,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,predicted the functional consequence of missense variants using ANNOVAR which included prediction scores from 20 prediction algorithms,0.9,Accept,Experimental Usage,ANNOVAR,Analysis Software,,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,the GnomAD v.2.1.1 (https://gnomad.broadinstitute.org) and 1000 genomes databases were used,0.9,Accept,Experimental Usage,GnomAD,Database,v.2.1.1,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"1000 genomes (https://www.internationalgenome.org, release 2015 aug) databases were used",0.9,Accept,Experimental Usage,1000 Genomes,Database,2015 aug,,,,,,
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,"For threshold optimization, we used cutpointR version 1.1.2, maximizing the 'accuracy' metric",0.85,Accept,Experimental Usage,cutpointR,Package/Library,1.1.2,R,,,,,
PMID:32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific ,,Imaging was performed with a 9.4-T BioSpec 94/20 USR MRI (Bruker BioSpin MRI),0.8,Accept,Experimental Usage,BioSpec 94/20 USR MRI,Analysis Software,,,,,,,
PMID:32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific ,,Diffusion-weighted images were preprocessed using ExplorDTI (68),0.9,Accept,Experimental Usage,ExplorDTI,Analysis Software,,,,,,,
PMID:32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific ,,"template, B0, for both controls and Plp-Nf1 fl/+ animals was created using Advanced Normalization Tools (ANTs) (70)",0.9,Accept,Experimental Usage,Advanced Normalization Tools (ANTs),Analysis Software,,,,,,,
PMID:32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific ,,The control template was registered to the Allen Brain Atlas (71),0.85,Accept,Experimental Usage,Allen Brain Atlas,Database,,,,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,"...the NF Research Tools Database, is an open-access database that enables the exploration and discovery of information about NF type 1-relevant animal models, cell lines, antibodies...",0.95,Accept,Development,NF Research Tools Database,Database,,,https://tools.nf.synapse.org/,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...This schema was processed with the 'schematic' Python library to generate a MySQL database as well as data intake spreadsheets...,0.85,Accept,Experimental Usage,schematic Python library,Package/Library,,Python,,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...We then built the application using the React JavaScript library and the Synapse React Client...,0.8,Accept,Experimental Usage,React JavaScript library,Package/Library,,JavaScript,,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...We then built the application using the React JavaScript library and the Synapse React Client...,0.85,Accept,Experimental Usage,Synapse React Client,Package/Library,,,,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...This schema was processed with the 'schematic' Python library to generate a MySQL database as well as data intake spreadsheets...,0.8,Accept,Experimental Usage,MySQL database,Database,,,,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...We constructed a JSON-LD schema from the data model to make it machine-readable (version 2.0.0 at the time of writing...,0.85,Accept,Development,JSON-LD schema,Other,2.0.0,,https://github.com/nf-osi/nf-research-tools-schema,,,,
PMID:35735230,10.1093/database/baac045,Centralizing neurofibromatosis experimental tool knowledge with the NF Research Tools Database.,,...but all database tables and a variety of 'joined' tables are available for anyone to access on the Synapse collaborative science platform...,0.9,Accept,Experimental Usage,Synapse collaborative science platform,Web Application,,,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Raw FASTQ files were analyzed using the Salmon v1.4 alignment tool,0.9,Accept,Experimental Usage,Salmon v1.4,Analysis Software,v1.4,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Reads were aligned to hg38 using BWA-MEM2 v2.1,0.9,Accept,Experimental Usage,BWA-MEM2 v2.1,Analysis Software,v2.1,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Base quality score recalibration (BQSR) was performed with GATK v4.1.9.0 BaseRecalibrator,0.9,Accept,Experimental Usage,GATK v4.1.9.0,Analysis Software,v4.1.9.0,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,To assess the cell type of origin in the organoid models we used the tumor deconvolution algorithm MCP-Counter,0.9,Accept,Experimental Usage,MCP-Counter,Analysis Software,,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,raw fastq files obtained by RRBS were analyzed using BSBolt,0.9,Accept,Experimental Usage,BSBolt,Analysis Software,,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Differentially methylated regions were detected using metilene v0.2-8,0.9,Accept,Experimental Usage,metilene v0.2-8,Analysis Software,v0.2-8,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Structural variants and copy number variation were called using DELLY v1.1.3,0.9,Accept,Experimental Usage,DELLY v1.1.3,Analysis Software,v1.1.3,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Germline variants are annotated using InterVar (update-2021-08-version),0.9,Accept,Experimental Usage,InterVar,Analysis Software,update-2021-08-version,Unknown,,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Our RNAseq analyses leverage the rare disease workflows at https://github.com/Sage-Bionetworks/rare-disease-workflows/tree/main/rna-seq-workflow,0.85,Accept,Experimental Usage,rare disease workflows,Workflow,,Unknown,https://github.com/Sage-Bionetworks/rare-disease-workflows/tree/main/rna-seq-workflow,,,,
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,All computational tools used to generate Figures 4 and 5 for this manuscript are available on https://github.com/PNNL-CompBio/cNFOrganoidAnalysis,0.9,Accept,Development,cNFOrganoidAnalysis,Analysis Software,,Unknown,https://github.com/PNNL-CompBio/cNFOrganoidAnalysis,,,,
