pmid,doi,title,journal,year,query_type,source,is_research,screening_reasoning
40563570,10.3390/cancers17121920,The RXR Agonist MSU-42011 Reduces Tumor Burden in a Murine Preclinical NF1-Deficient Model.,Cancers (Basel),2025,reconstructed,pubmed,True,Animal model research
40567456,10.1016/j.ynirp.2025.100258,Non-invasive brain stimulation reorganises effective connectivity during a working memory task in individuals with Neurofibromatosis Type 1.,Neuroimage Rep,2025,reconstructed,pubmed,True,Brain stimulation research tool
40585258,10.21203/rs.3.rs-6865989/v1,Single-cell tumor microenvironment profiling informs a circulating proteome test for the interception of malignant transformation in NF1 nerve sheath tumors.,Res Sq,2025,reconstructed,pubmed,True,Single-cell proteomics tool development
40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",Proc Natl Acad Sci U S A,2025,reconstructed,pubmed,True,Transcriptomic and proteomic atlas
40590220,10.1172/JCI188932,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,J Clin Invest,2025,reconstructed,pubmed,True,Animal model characterization
40617948,10.1038/s41598-025-07318-6,Unraveling novel variants in the NF1 gene and investigating potential therapeutic strategies.,Sci Rep,2025,reconstructed,pubmed,True,Genetic variant investigation
40653509,10.1038/s41598-025-09751-z,Rare variants modulating phenotype in NF1 carriers.,Sci Rep,2025,reconstructed,pubmed,True,Genetic variant analysis
40661612,10.1101/2024.12.14.628525,High-Throughput Targeted Drug Screening for NF1-associated High-Grade Gliomas with ATRX Deficiency.,bioRxiv,2025,reconstructed,pubmed,True,High-throughput drug screening
40666364,10.1101/2025.06.23.25328558,NF1-specific growth charts for head circumference over the first three years of life.,medRxiv,2025,reconstructed,pubmed,True,Clinical assessment tool (growth charts)
40684195,10.1186/s40478-025-02075-z,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1.,Acta Neuropathol Commun,2025,reconstructed,pubmed,True,Developmental mechanism study
40707701,10.1038/s44321-025-00276-6,Pyrimidine addiction: an Achilles' heel of NF2-altered mesothelioma.,EMBO Mol Med,2025,reconstructed,pubmed,True,Molecular targeting research
40713507,10.1186/s11689-025-09624-6,Distinct early development trajectories in Nf1(±) and Tsc2(±) mouse models of autism.,J Neurodev Disord,2025,reconstructed,pubmed,True,Developmental trajectory analysis
40723243,10.3390/cancers17142359,The Combination of HSP90 Inhibitors and Selumetinib Reinforces the Inhibitory Effects on Plexiform Neurofibromas.,Cancers (Basel),2025,reconstructed,pubmed,True,Drug combination screening
40724874,10.3390/ijms26146628,Preclinical Evaluation of Repurposed Antimalarial Artemisinins for the Treatment of Malignant Peripheral Nerve Sheath Tumors.,Int J Mol Sci,2025,reconstructed,pubmed,True,Preclinical drug evaluation
40737523,10.2196/71728,Clinician Perspectives of a Magnetic Resonance Imaging-Based 3D Volumetric Analysis Tool for Neurofibromatosis Type 2-Related Schwannomatosis: Qualitative Pilot Study.,JMIR Hum Factors,2025,reconstructed,pubmed,True,MRI-based 3D volumetric analysis tool
40756144,10.1016/j.jposna.2025.100202,Molecular Basis of Fracture Pseudarthrosis Associated with Neurofibromatosis Type 1.,J Pediatr Soc North Am,2025,reconstructed,pubmed,True,Molecular mechanism study
40766628,10.1101/2025.07.25.666841,Metabolic and behavioral effects of neurofibromin result from differential recruitment of MAPK and mTOR signaling.,bioRxiv,2025,reconstructed,pubmed,True,Molecular signaling mechanism
40769067,10.1016/j.jns.2025.123643,Serum miRNAs as biomarkers in Neurofibromatosis 1: New promising findings.,J Neurol Sci,2025,reconstructed,pubmed,True,Biomarker discovery
40802118,10.1007/s11060-025-05197-5,Real-world experience with selumetinib in children with neurofibromatosis type 1: a multicentric retrospective study.,J Neurooncol,2025,reconstructed,pubmed,True,Clinical drug response study
40842566,10.3389/fncel.2025.1624817,Translocator protein deficiency blocks the ferroptosis of malignant peripheral nerve sheath tumors through glutathione peroxidase 4.,Front Cell Neurosci,2025,reconstructed,pubmed,True,Molecular mechanism investigation
40842873,10.3389/fradi.2025.1618261,Evaluating the effect of voxel size on the accuracy of 3D volumetric analysis measurements of brain tumors.,Front Radiol,2025,reconstructed,pubmed,True,Imaging analysis method
40843672,10.3390/epigenomes9030030,Epigenetic Mechanisms in Neurofibromatosis Types 1 and 2.,Epigenomes,2025,reconstructed,pubmed,True,Epigenetic mechanism research
40862755,10.3390/cells14161276,Fibroblasts Attenuate Anti-Tumor Drug Efficacy in Tumor Cells via Paracrine Interactions with Tumor Cells in 3D Plexiform Neurofibroma Cultures.,Cells,2025,reconstructed,pubmed,True,3D culture model
40877908,10.1186/s13046-025-03525-1,TRAP1 expression elicits pro-tumoral functions in macrophages associated to malignant peripheral nerve sheath tumor cells.,J Exp Clin Cancer Res,2025,reconstructed,pubmed,True,Molecular mechanism study
40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,Hum Genomics,2025,reconstructed,pubmed,True,Genetic variant prediction tool
40896930,10.1016/j.clinph.2025.2110992,High resolution nerve ultrasound in neurofibromatosis type 1: a prospective and descriptive study.,Clin Neurophysiol,2025,reconstructed,pubmed,True,Imaging diagnostic technique
40977920,10.62347/EBRY4326,Cell-free DNA fragmentomics: a universal framework for early cancer detection and monitoring.,Am J Clin Exp Immunol,2025,reconstructed,pubmed,True,Cell-free DNA analysis tool
40992926,10.26508/lsa.202503359,"Daytime SHP2 inhibitor dosing, when immune cell numbers are elevated, shrinks neurofibromas.",Life Sci Alliance,2025,reconstructed,pubmed,True,Drug targeting research
41001496,10.1101/2025.09.16.25335916,T1w/T2w ratio suggests reduced intracortical myelin content in youth with RASopathies.,medRxiv,2025,reconstructed,pubmed,True,Neuroimaging analysis
41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,Mol Cell Oncol,2025,reconstructed,pubmed,True,Molecular mechanism study
41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,Nat Commun,2025,reconstructed,pubmed,True,Gene therapy vector development
41023593,10.1186/s10020-025-01353-9,Selective inhibition of BRAF and CRAF sensitizes NF1-deficient malignant peripheral nerve sheath tumors to MEK inhibitors.,Mol Med,2025,reconstructed,pubmed,True,Drug sensitivity screening
41036607,10.1158/1535-7163.MCT-24-1053,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,Mol Cancer Ther,2026,reconstructed,pubmed,True,Pharmacogenomic screening
41053414,10.1038/s41698-025-01078-2,Natural history of SPP1 signaling in NF1 tumors.,NPJ Precis Oncol,2025,reconstructed,pubmed,True,Molecular signaling study
41149489,10.3390/curroncol32100569,Small Extracellular Vesicles Derived from NF2-Associated Schwannoma Cells Modulate Tumor Progression and Immunity via HSP90.,Curr Oncol,2025,reconstructed,pubmed,True,Extracellular vesicle characterization
41168866,10.1186/s13023-025-04093-5,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,Orphanet J Rare Dis,2025,reconstructed,pubmed,True,AI diagnostic tool development
41211508,10.1016/j.jmsacl.2025.10.002,Ambient ionization mass spectrometry in brain cancer diagnosis.,J Mass Spectrom Adv Clin Lab,2025,reconstructed,pubmed,True,Mass spectrometry diagnostic tool
41223283,10.1126/sciadv.adt9210,Glial-to-mesenchymal transition of tumor Schwann cells drives the genetic burden in MPNSTs from neurofibromatosis type 1 mouse model.,Sci Adv,2025,reconstructed,pubmed,True,Molecular mechanism study
41293003,10.1101/2025.11.15.688608,Variable Schwann cell merlin inactivation is targetable with TEAD1 inhibition in schwannomas.,bioRxiv,2025,reconstructed,pubmed,True,Molecular targeting research
41294711,10.3390/curroncol32110649,Neurofibromatosis Type 1 and the Search for Effective Tumor Therapies Using High-Throughput Drug Screening.,Curr Oncol,2025,reconstructed,pubmed,True,High-throughput drug screening
41397954,10.1038/s41413-025-00492-3,Pharmacological inhibition of RAS pathway alleviates spine deformity in a mouse model of neurofibromatosis type 1.,Bone Res,2025,reconstructed,pubmed,True,Animal model mechanism study
41411243,10.1371/journal.pgen.1011976,PERADIGM: Phenotype embedding similarity-based rare disease gene mapping.,PLoS Genet,2025,reconstructed,pubmed,True,Computational gene mapping tool
41437121,10.1186/s40478-025-02176-9,The tumour immune microenvironment is enriched but suppressed in vestibular schwannoma compared to meningioma: therapeutic implications for NF2-related schwannomatosis.,Acta Neuropathol Commun,2025,reconstructed,pubmed,True,Tumor microenvironment analysis
41444363,10.1038/s41598-025-32031-9,Focused ultrasound-mediated drug delivery of bevacizumab in treating NF2-related schwannomatosis in an animal model.,Sci Rep,2025,reconstructed,pubmed,True,Drug delivery animal model
41446112,10.64898/2025.12.15.694380,Genetic activation of ERK2 recapitulates core neurodevelopmental features of Rasopathy syndromes in mice.,bioRxiv,2025,reconstructed,pubmed,True,Animal model mechanism study
41463204,10.3390/cancers17243955,The Pathogenesis of the Neurofibroma-to-Sarcoma Transition in Neurofibromatosis Type I: From Molecular Profiles to Diagnostic Applications.,Cancers (Basel),2025,reconstructed,pubmed,True,Molecular profiling research
41468561,10.1212/WNL.0000000000214480,NF1-Specific Growth Charts for Head Circumference Over the First 3 Years of Life.,Neurology,2026,reconstructed,pubmed,True,Clinical assessment tool (growth charts)
41480763,10.1172/JCI194395,NF2 loss malignantly transforms human pancreatic acinar cells and enhances cell fitness under environmental stress.,J Clin Invest,2026,reconstructed,pubmed,True,Molecular mechanism study
41480769,10.1172/JCI200909,Merlin's disappearing act: NF2 loss conjures pancreatic cancer survival in the hostile tumor microenvironment.,J Clin Invest,2026,reconstructed,pubmed,True,Molecular mechanism study
41487565,10.3389/fonc.2025.1724278,Context-specific targeting of focal adhesion kinase in brain tumors: lessons from glioblastoma and neurofibromatosis type 2-mutant meningioma.,Front Oncol,2025,reconstructed,pubmed,True,Molecular targeting research
41496278,10.1016/j.scr.2025.103904,Simultaneous reprogramming and gene correction to generate six iPSC lines and isogenic controls from individuals with neurofibromatosis type 1.,Stem Cell Res,2026,reconstructed,pubmed,True,iPSC generation and gene correction
41496346,10.1016/j.biopha.2025.118947,"Midkine as a therapeutic node in NF1-driven neuro‑oncology: Biology, biomarkers, and translational strategies.",Biomed Pharmacother,2026,reconstructed,pubmed,True,Therapeutic mechanism research
41533509,10.1016/j.celrep.2025.116822,Microenvironmental TGF-β is an early driver of NF1-associated tumor formation.,Cell Rep,2026,reconstructed,pubmed,True,Molecular mechanism study
41545416,10.1038/s41540-026-00647-w,Asthma-mediated control of optic glioma growth via T cell-microglia interactions: A mathematical model.,NPJ Syst Biol Appl,2026,reconstructed,pubmed,True,Mathematical modeling
41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,PLoS One,2026,reconstructed,pubmed,True,Cell line development
41570527,10.1016/j.psj.2026.106375,Novel insights into the regulation of NF2/SWH signaling in granulosa cells of prehierarchical follicle development in hen ovary.,Poult Sci,2026,reconstructed,pubmed,True,Molecular mechanism study
41580779,10.1186/s12935-025-04165-3,HMGB1 affects the progression of neurofibromatosis type 1-associated malignant peripheral nerve sheath tumors through E2F2.,Cancer Cell Int,2026,reconstructed,pubmed,True,Molecular mechanism study
41582719,10.1242/dmm.052509,Inhibition of Cxcr4 chemokine receptor signaling improves habituation learning in a zebrafish model of Neurofibromatosis.,Dis Model Mech,2026,reconstructed,pubmed,True,Animal model behavioral study
41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,Acta Neuropathol,2026,reconstructed,pubmed,True,Molecular characterization tool
41598414,10.3390/jcm15020475,Dermoscopy-Guided High-Frequency Ultrasound Imaging of Subcentimeter Cutaneous and Subcutaneous Neurofibromas in Patients with Neurofibromatosis Type 1.,J Clin Med,2026,reconstructed,pubmed,True,Imaging diagnostic technique
41602242,10.7759/cureus.100193,Perspectives of Patients and Providers on Chronic Pain Assessment in Neurofibromatosis Type 1 (NF1): A Qualitative Study.,Cureus,2025,reconstructed,pubmed,True,Chronic pain assessment tool
41616055,10.1126/sciadv.ady8382,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,Sci Adv,2026,reconstructed,pubmed,True,Animal model mechanism study
