pmid,title,verdict,reasoning
PMID:40242369,Novel Risk Factors for Uveal Melanoma in Adolescent and Young Adult Patients: A Comprehensive Case-Control Analysis.,EXCLUDE,Risk factor analysis
PMID:40279245,Loss of neurofibromin induces inflammatory macrophage phenotypic switch and retinal neovascularization via GLUT1 activation.,EXCLUDE,Molecular mechanism study
PMID:40299482,Sleep Disorders in Pediatric Patients Affected by Neurofibromatosis Type 1: Reports of a Questionnaire and an Apple Watch Sleep Assessment.,INCLUDE,Clinical assessment tool (sleep assessment)
PMID:40304934,Development of patient reported outcome measures assessing tumor pain intensity and tumor pain interference for individuals with neurofibromatosis type 1 and plexiform neurofibromas: qualitative findings.,INCLUDE,Patient-reported outcome measure development
PMID:40322210,Advanced Metastatic Malignant Triton Tumor in Neurofibromatosis Type 1: A Case Report and Management Challenges.,EXCLUDE,Case report
PMID:40342626,Clinical characterization of neuropathic pain and small fiber impairment in neurofibromatosis.,EXCLUDE,Clinical characterization
PMID:40348863,Multidisciplinary collaborative treatment of a giant malignant peripheral nerve sheath tumor on the top of the head: a case report.,EXCLUDE,Case report
PMID:40352015,Development of a Machine Learning Algorithm for the Prediction of WHO Grade 1 Meningioma Recurrence.,INCLUDE,Machine learning algorithm development
PMID:40357806,Dentofacial Malocclusion in Neurofibromatosis 1 in Finland.,EXCLUDE,Clinical observation
PMID:40361331,Predictors in Optic Pathway Gliomas in Neurofibromatosis Type 1: A Single Center Study.,EXCLUDE,Clinical study
PMID:40362579,Molecular Dynamics Simulations of the SPRED2,EXCLUDE,Molecular dynamics simulation
PMID:40364967,Transorbital approach for a Meckel's cave hybrid benign tumor: operative video and technical nuances.,EXCLUDE,Surgical technique description
PMID:40380173,Three-column osteotomy versus Halo-gravity traction combined with posterior column osteotomy in the treatment of dystrophic neurofibromatosis type 1 kyphoscoliosis: a retrospective comparative cohort study.,EXCLUDE,Surgical comparative study
PMID:40393479,Neurofibromatosis Type 1 : A General Review.,EXCLUDE,General review
PMID:40394150,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,INCLUDE,Proteomic analysis tool
PMID:40406628,Nipple-Areolar Complex Neurotization Following Nipple-sparing Mastectomy and Breast Reconstruction for Solitary Breast Neurofibroma.,EXCLUDE,Surgical case report
PMID:40408317,"Chronic Pain in Neurofibromatosis 1, Neurofibromatosis 2, and Schwannomatosis: A Review on Epidemiology, Pathophysiology, Symptomatology and Treatment.",EXCLUDE,Clinical review
PMID:40419758,Mirdametinib: First Approval.,EXCLUDE,Drug approval report
PMID:40428382,The Role of Artificial Intelligence in Identifying ,EXCLUDE,Incomplete title
PMID:40437318,Quantitative MRI of dorsal root ganglion alterations in neurofibromatosis type 1 patients with or without pain.,INCLUDE,MRI quantitative analysis tool
PMID:40459753,"Irritability in children with RASopathies, insights into emotional dysregulation and social impairment.",EXCLUDE,Clinical observation
PMID:40460210,Development of two different eco-friendly label-free platforms for analysis of selumetinib.,INCLUDE,Analytical platform development
PMID:40471421,Psychosocial functioning and determinants of the health-related quality of life in children with neurofibromatosis type 1 and cognitive impairments.,EXCLUDE,Psychosocial study
PMID:40481533,"The association of body image with quality of life, psychological assistance and social support in neurofibromatosis type 1 patients: a cross-sectional study.",EXCLUDE,Cross-sectional study
PMID:40507334,Development of a Novel Biomarker Platform for Profiling Key Protein-Protein Interactions to Predict the Efficacy of BH3-Mimetic Drugs.,INCLUDE,Biomarker platform development
PMID:40518121,RASopathies. Part I: Genetics and therapeutic considerations.,EXCLUDE,Genetic review
PMID:40523834,Breast cancer germline multigene panel testing in mainstream oncology based on clinical-public health utility: ESMO Precision Oncology Working Group recommendations.,EXCLUDE,Clinical testing recommendation
PMID:40529476,Using Durometers to Quantify Stiffness as an Outcome Measure for Cutaneous Neurofibroma in Neurofibromatosis Type 1.,INCLUDE,Clinical assessment tool (durometer measurement)
PMID:40532825,RASopathies. Part II: Cutaneous and extracutaneous manifestations.,EXCLUDE,Clinical manifestation review
PMID:40540562,TGFβ-dependent signaling drives tumor growth and aberrant extracellular matrix dynamics in NF1-associated plexiform neurofibroma.,EXCLUDE,Molecular mechanism study
PMID:40563570,The RXR Agonist MSU-42011 Reduces Tumor Burden in a Murine Preclinical NF1-Deficient Model.,INCLUDE,Animal model research
PMID:40567456,Non-invasive brain stimulation reorganises effective connectivity during a working memory task in individuals with Neurofibromatosis Type 1.,EXCLUDE,Brain stimulation study
PMID:40587782,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",INCLUDE,Transcriptomic and functional genetic atlas
PMID:40590220,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,INCLUDE,Animal model research
PMID:40608210,Enhancing care coordination for neurofibromatosis type 1 in primary care: insights and applications for rare diseases.,EXCLUDE,Care coordination review
PMID:40608383,The Combined Use of Acute Regional and Interventional Pain Offers Superior Quality of Life in Palliative Care.,EXCLUDE,Palliative care technique
PMID:40617948,Unraveling novel variants in the NF1 gene and investigating potential therapeutic strategies.,EXCLUDE,Genetic variant study
PMID:40620751,[Long-Term Pulmonary Function after Combined Anteroposterior Spinal Fusion for Scoliosis in Neurofibromatosis Type 1 and Marfan Syndrome at a Mean Follow-Up of 13 Years].,EXCLUDE,Long-term clinical follow-up
PMID:40620752,Long-Term Pulmonary Function after Combined Anteroposterior Spinal Fusion for Scoliosis in Neurofibromatosis Type 1 and Marfan Syndrome at a Mean Follow-Up of 13 Years.,EXCLUDE,Long-term clinical follow-up
PMID:40649916,Skin Signals: Exploring the Intersection of Cancer Predisposition Syndromes and Dermatological Manifestations.,EXCLUDE,Review of cancer syndromes
PMID:40653509,Rare variants modulating phenotype in NF1 carriers.,EXCLUDE,Genetic variant analysis
PMID:40684195,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1.,EXCLUDE,Developmental mechanism study
PMID:40692699,Knowledge and attitudes about rare genetic diseases among practitioners of oral medicine/pathology in Brazil: a cross-sectional study.,EXCLUDE,Knowledge survey
PMID:40707701,Pyrimidine addiction: an Achilles' heel of NF2-altered mesothelioma.,EXCLUDE,Molecular mechanism study
PMID:40713507,Distinct early development trajectories in Nf1,EXCLUDE,Developmental trajectory study
PMID:40723243,The Combination of HSP90 Inhibitors and Selumetinib Reinforces the Inhibitory Effects on Plexiform Neurofibromas.,EXCLUDE,Drug combination study
PMID:40724874,Preclinical Evaluation of Repurposed Antimalarial Artemisinins for the Treatment of Malignant Peripheral Nerve Sheath Tumors.,EXCLUDE,Preclinical drug evaluation
PMID:40737523,Clinician Perspectives of a Magnetic Resonance Imaging-Based 3D Volumetric Analysis Tool for Neurofibromatosis Type 2-Related Schwannomatosis: Qualitative Pilot Study.,INCLUDE,MRI-based volumetric analysis tool
PMID:40741214,"Accounting for Biological Sex and Gender Identity in the Pathogenesis, Artistic Depictions, and Quality of Life in Neurofibromatosis Type 1.",EXCLUDE,Clinical perspective study
PMID:40756144,Molecular Basis of Fracture Pseudarthrosis Associated with Neurofibromatosis Type 1.,EXCLUDE,Molecular mechanism study
PMID:40764996,"From genes to therapy: navigating the complex landscape of neurofibromatosis management in Canada through advanced diagnostic, targeted therapies, and holistic care.",EXCLUDE,Clinical management review
PMID:40769067,Serum miRNAs as biomarkers in Neurofibromatosis 1: New promising findings.,INCLUDE,Biomarker development
PMID:40802118,Real-world experience with selumetinib in children with neurofibromatosis type 1: a multicentric retrospective study.,EXCLUDE,Clinical drug experience report
PMID:40842566,Translocator protein deficiency blocks the ferroptosis of malignant peripheral nerve sheath tumors through glutathione peroxidase 4.,EXCLUDE,Molecular mechanism study
PMID:40842873,Evaluating the effect of voxel size on the accuracy of 3D volumetric analysis measurements of brain tumors.,INCLUDE,Imaging analysis method
PMID:40843672,Epigenetic Mechanisms in Neurofibromatosis Types 1 and 2.,EXCLUDE,Epigenetic mechanism review
PMID:40849244,A consensus on the diagnosis and management of neurofibromatosis type 1 in Taiwan.,EXCLUDE,Clinical consensus document
PMID:40862755,Fibroblasts Attenuate Anti-Tumor Drug Efficacy in Tumor Cells via Paracrine Interactions with Tumor Cells in 3D Plexiform Neurofibroma Cultures.,INCLUDE,3D culture model
PMID:40867225,Optic Pathway Glioma: Current Treatment Approaches and Ongoing Clinical Trials.,EXCLUDE,Treatment review
PMID:40877908,TRAP1 expression elicits pro-tumoral functions in macrophages associated to malignant peripheral nerve sheath tumor cells.,EXCLUDE,Molecular mechanism study
PMID:40887659,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,INCLUDE,Genetic variant prediction tool
PMID:40894429,Olfactory Groove Meningiomas and the Association with Postoperative Weight Loss.,EXCLUDE,Clinical observation
PMID:40896930,High resolution nerve ultrasound in neurofibromatosis type 1: a prospective and descriptive study.,INCLUDE,Imaging diagnostic technique
PMID:40940846,Repair of Mutated ,EXCLUDE,Incomplete title
PMID:40977920,Cell-free DNA fragmentomics: a universal framework for early cancer detection and monitoring.,INCLUDE,Computational diagnostic method
PMID:40979205,Progress in genetic mechanisms and precise treatment of neurocutaneous syndrome-related epilepsy.,EXCLUDE,Epilepsy mechanism review
PMID:40991947,Therapeutic Advances in Neurofibromatosis Type 1: A Focus on Selumetinib.,EXCLUDE,Drug review
PMID:40992926,"Daytime SHP2 inhibitor dosing, when immune cell numbers are elevated, shrinks neurofibromas.",EXCLUDE,Drug mechanism study
PMID:41001135,"Schwann cells in the inner ear: development, disease, and regeneration.",INCLUDE,Schwann cell research tool
PMID:41001593,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,INCLUDE,Gene expression analysis tool
PMID:41022755,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,INCLUDE,Gene therapy vector development
PMID:41023593,Selective inhibition of BRAF and CRAF sensitizes NF1-deficient malignant peripheral nerve sheath tumors to MEK inhibitors.,INCLUDE,Drug sensitivity screening method
PMID:41036607,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,INCLUDE,Pharmacogenomic screening approach
PMID:41036990,[Neurofibromatosis: advances in diagnosis and treatment].,EXCLUDE,Review article
PMID:41053414,Natural history of SPP1 signaling in NF1 tumors.,EXCLUDE,Natural history observation
PMID:41078618,Expanding the Genetic Landscape of RASopathies: Significance of Including ,EXCLUDE,Genetic landscape review
PMID:41124475,"Quality of life of adolescent, children and young adults with neurofibromatosis type 1: a scoping review.",EXCLUDE,Systematic review
PMID:41141169,Incidental Adrenal Mass in a Patient With a Known History of Neurofibromatosis: A Case Report.,EXCLUDE,Clinical case report
PMID:41149489,Small Extracellular Vesicles Derived from NF2-Associated Schwannoma Cells Modulate Tumor Progression and Immunity via HSP90.,INCLUDE,Extracellular vesicle research tool
PMID:41155378,Neurofibromin Encoded by the ,EXCLUDE,Incomplete title
PMID:41168866,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,INCLUDE,AI diagnostic tool development
PMID:41210219,Radiation sensitivity in genetic tumour syndromes and how to test for them.,INCLUDE,Radiation sensitivity testing method
PMID:41211508,Ambient ionization mass spectrometry in brain cancer diagnosis.,INCLUDE,Mass spectrometry diagnostic tool
PMID:41223283,Glial-to-mesenchymal transition of tumor Schwann cells drives the genetic burden in MPNSTs from neurofibromatosis type 1 mouse model.,INCLUDE,Animal model research
PMID:41226361,CDK4/6 Inhibitors in Breast Cancer-Who Should Receive Them?,EXCLUDE,Cancer treatment review
PMID:41243511,A novel germline ,EXCLUDE,Incomplete title
PMID:41294711,Neurofibromatosis Type 1 and the Search for Effective Tumor Therapies Using High-Throughput Drug Screening.,INCLUDE,High-throughput drug screening
